Tanggal sesi,Arah,Status data,Entry WIT,Entry price,Spread entry (USD/oz),TP level,SL level,Outcome,Exit WIT,Exit price,P/L 0.01 lot (USD),MFE (USD/oz),MFE WIT,MAE (USD/oz),MAE WIT,Candle jalur,TP dan SL satu candle
2026-03-06,SELL,Valid,2026-03-06 08:00:00+09:00,5086.25,0.04,5061.25,5096.25,SL,2026-03-06 09:33:00+09:00,5096.25,-10.0,23.390000000000327,2026-03-06 19:56:00+09:00,88.43000000000029,2026-03-07 03:17:00+09:00,1200.0,False
2026-03-09,BUY,Valid,2026-03-09 08:00:00+09:00,5076.14,0.04,5101.14,5066.14,SL,2026-03-09 08:02:00+09:00,5066.14,-10.0,67.96999999999935,2026-03-10 03:59:00+09:00,61.43000000000029,2026-03-09 09:01:00+09:00,1200.0,False
2026-03-09,SELL,Valid,2026-03-09 08:00:00+09:00,5076.1,0.04,5051.1,5086.1,TP,2026-03-09 08:09:00+09:00,5051.1,25.0,61.350000000000364,2026-03-09 09:01:00+09:00,68.04999999999927,2026-03-10 03:59:00+09:00,1200.0,False
2026-03-10,BUY,Valid,2026-03-10 08:00:00+09:00,5139.74,0.04,5164.74,5129.74,SL,2026-03-10 08:23:00+09:00,5129.74,-10.0,98.8100000000004,2026-03-10 23:45:00+09:00,15.090000000000146,2026-03-10 09:00:00+09:00,1200.0,False
2026-03-10,SELL,Valid,2026-03-10 08:00:00+09:00,5139.7,0.04,5114.7,5149.7,SL,2026-03-10 09:05:00+09:00,5149.7,-10.0,15.010000000000218,2026-03-10 09:00:00+09:00,98.89000000000033,2026-03-10 23:45:00+09:00,1200.0,False
2026-03-11,BUY,Valid,2026-03-11 08:00:00+09:00,5197.35,0.04,5222.35,5187.35,SL,2026-03-11 08:09:00+09:00,5187.35,-10.0,25.9399999999996,2026-03-11 09:03:00+09:00,48.07000000000062,2026-03-11 21:52:00+09:00,1200.0,False
2026-03-11,SELL,Valid,2026-03-11 08:00:00+09:00,5197.31,0.04,5172.31,5207.31,SL,2026-03-11 08:21:00+09:00,5207.31,-10.0,47.99000000000069,2026-03-11 21:52:00+09:00,26.019999999999527,2026-03-11 09:03:00+09:00,1200.0,False
2026-03-12,BUY,Valid,2026-03-12 08:00:00+09:00,5134.28,0.04,5159.28,5124.28,TP,2026-03-12 08:37:00+09:00,5159.28,25.0,57.42000000000007,2026-03-12 18:06:00+09:00,54.659999999999854,2026-03-13 03:03:00+09:00,1200.0,False
2026-03-12,SELL,Valid,2026-03-12 08:00:00+09:00,5134.24,0.04,5109.24,5144.24,SL,2026-03-12 08:18:00+09:00,5144.24,-10.0,54.57999999999993,2026-03-13 03:03:00+09:00,57.5,2026-03-12 18:06:00+09:00,1200.0,False
2026-03-13,BUY,Valid,2026-03-13 08:00:00+09:00,5098.08,0.04,5123.08,5088.08,TP,2026-03-13 09:59:00+09:00,5123.08,25.0,30.449999999999818,2026-03-13 10:00:00+09:00,88.42000000000007,2026-03-14 03:52:00+09:00,1200.0,False
2026-03-13,SELL,Valid,2026-03-13 08:00:00+09:00,5098.04,0.04,5073.04,5108.04,SL,2026-03-13 08:13:00+09:00,5108.04,-10.0,88.34000000000015,2026-03-14 03:52:00+09:00,30.529999999999745,2026-03-13 10:00:00+09:00,1200.0,False
2026-03-16,BUY,Valid,2026-03-16 08:00:00+09:00,4997.65,0.04,5022.65,4987.65,TP,2026-03-16 08:04:00+09:00,5022.65,25.0,40.410000000000764,2026-03-16 22:08:00+09:00,27.539999999999964,2026-03-16 18:02:00+09:00,1200.0,False
2026-03-16,SELL,Valid,2026-03-16 08:00:00+09:00,4997.61,0.04,4972.61,5007.61,SL,2026-03-16 08:00:00+09:00,5007.61,-10.0,27.460000000000036,2026-03-16 18:02:00+09:00,40.49000000000069,2026-03-16 22:08:00+09:00,1200.0,False
2026-03-17,BUY,Valid,2026-03-17 08:00:00+09:00,5012.91,0.04,5037.91,5002.91,SL,2026-03-17 08:09:00+09:00,5002.91,-10.0,31.61999999999989,2026-03-17 13:17:00+09:00,39.399999999999636,2026-03-17 23:41:00+09:00,1200.0,False
2026-03-17,SELL,Valid,2026-03-17 08:00:00+09:00,5012.87,0.04,4987.87,5022.87,SL,2026-03-17 09:50:00+09:00,5022.87,-10.0,39.31999999999971,2026-03-17 23:41:00+09:00,31.699999999999818,2026-03-17 13:17:00+09:00,1200.0,False
2026-03-18,BUY,Valid,2026-03-18 08:00:00+09:00,5002.96,0.04,5027.96,4992.96,SL,2026-03-18 09:52:00+09:00,4992.96,-10.0,13.340000000000146,2026-03-18 14:36:00+09:00,168.78999999999996,2026-03-18 21:18:00+09:00,1200.0,False
2026-03-18,SELL,Valid,2026-03-18 08:00:00+09:00,5002.92,0.04,4977.92,5012.92,SL,2026-03-18 09:10:00+09:00,5012.92,-10.0,168.71000000000004,2026-03-18 21:18:00+09:00,13.420000000000073,2026-03-18 14:36:00+09:00,1200.0,False
2026-03-19,BUY,Valid,2026-03-19 08:00:00+09:00,4836.91,0.04,4861.91,4826.91,TP,2026-03-19 09:39:00+09:00,4861.91,25.0,30.039999999999964,2026-03-19 09:41:00+09:00,334.34000000000015,2026-03-19 21:02:00+09:00,1200.0,False
2026-03-19,SELL,Valid,2026-03-19 08:00:00+09:00,4836.87,0.04,4811.87,4846.87,SL,2026-03-19 08:06:00+09:00,4846.87,-10.0,334.2600000000002,2026-03-19 21:02:00+09:00,30.11999999999989,2026-03-19 09:41:00+09:00,1200.0,False
2026-03-20,BUY,Valid,2026-03-20 08:00:00+09:00,4643.67,0.04,4668.67,4633.67,TP,2026-03-20 09:04:00+09:00,4668.67,25.0,92.17000000000007,2026-03-20 11:27:00+09:00,166.39999999999964,2026-03-21 02:57:00+09:00,1200.0,False
2026-03-20,SELL,Valid,2026-03-20 08:00:00+09:00,4643.63,0.04,4618.63,4653.63,SL,2026-03-20 08:07:00+09:00,4653.63,-10.0,166.3199999999997,2026-03-21 02:57:00+09:00,92.25,2026-03-20 11:27:00+09:00,1200.0,False
2026-03-23,BUY,Valid,2026-03-23 08:00:00+09:00,4464.6,0.04,4489.6,4454.6,SL,2026-03-23 08:02:00+09:00,4454.6,-10.0,48.210000000000036,2026-03-23 22:26:00+09:00,366.0700000000006,2026-03-23 15:22:00+09:00,1200.0,False
2026-03-23,SELL,Valid,2026-03-23 08:00:00+09:00,4464.56,0.04,4439.56,4474.56,TP,2026-03-23 08:03:00+09:00,4439.56,25.0,365.9900000000007,2026-03-23 15:22:00+09:00,48.289999999999964,2026-03-23 22:26:00+09:00,1200.0,False
2026-03-24,BUY,Valid,2026-03-24 08:00:00+09:00,4441.04,0.04,4466.04,4431.04,SL,2026-03-24 08:03:00+09:00,4431.04,-10.0,5.470000000000255,2026-03-24 08:00:00+09:00,135.14999999999964,2026-03-24 10:12:00+09:00,1200.0,False
2026-03-24,SELL,Valid,2026-03-24 08:00:00+09:00,4441.0,0.04,4416.0,4451.0,TP,2026-03-24 08:15:00+09:00,4416.0,25.0,135.0699999999997,2026-03-24 10:12:00+09:00,5.550000000000182,2026-03-24 08:00:00+09:00,1200.0,False
2026-03-25,BUY,Valid,2026-03-25 08:00:00+09:00,4546.69,0.04,4571.69,4536.69,TP,2026-03-25 08:45:00+09:00,4571.69,25.0,55.77000000000044,2026-03-25 10:46:00+09:00,59.69999999999982,2026-03-26 03:11:00+09:00,1200.0,False
2026-03-25,SELL,Valid,2026-03-25 08:00:00+09:00,4546.65,0.04,4521.65,4556.65,SL,2026-03-25 08:27:00+09:00,4556.65,-10.0,59.61999999999989,2026-03-26 03:11:00+09:00,55.850000000000364,2026-03-25 10:46:00+09:00,1200.0,False
2026-03-26,BUY,Valid,2026-03-26 08:00:00+09:00,4498.39,0.04,4523.39,4488.39,TP,2026-03-26 08:13:00+09:00,4523.39,25.0,46.029999999999745,2026-03-26 09:03:00+09:00,139.28999999999996,2026-03-27 03:58:00+09:00,1200.0,False
2026-03-26,SELL,Valid,2026-03-26 08:00:00+09:00,4498.35,0.04,4473.35,4508.35,SL,2026-03-26 08:00:00+09:00,4508.35,-10.0,139.21000000000004,2026-03-27 03:58:00+09:00,46.10999999999967,2026-03-26 09:03:00+09:00,1200.0,False
2026-03-27,BUY,Valid,2026-03-27 08:00:00+09:00,4405.24,0.04,4430.24,4395.24,SL,2026-03-27 08:20:00+09:00,4395.24,-10.0,150.02000000000044,2026-03-27 23:23:00+09:00,29.859999999999673,2026-03-27 08:59:00+09:00,1200.0,False
2026-03-27,SELL,Valid,2026-03-27 08:00:00+09:00,4405.2,0.04,4380.2,4415.2,TP,2026-03-27 08:51:00+09:00,4380.2,25.0,29.779999999999745,2026-03-27 08:59:00+09:00,150.10000000000036,2026-03-27 23:23:00+09:00,1200.0,False
2026-03-30,BUY,Valid,2026-03-30 08:00:00+09:00,4485.09,0.04,4510.09,4475.09,SL,2026-03-30 08:06:00+09:00,4475.09,-10.0,95.51000000000022,2026-03-30 20:51:00+09:00,65.5600000000004,2026-03-30 09:13:00+09:00,1200.0,False
2026-03-30,SELL,Valid,2026-03-30 08:00:00+09:00,4485.05,0.04,4460.05,4495.05,TP,2026-03-30 08:32:00+09:00,4460.05,25.0,65.48000000000047,2026-03-30 09:13:00+09:00,95.59000000000015,2026-03-30 20:51:00+09:00,1200.0,False
2026-03-31,BUY,Valid,2026-03-31 08:00:00+09:00,4510.91,0.04,4535.91,4500.91,SL,2026-03-31 08:04:00+09:00,4500.91,-10.0,160.21000000000004,2026-04-01 03:38:00+09:00,28.31999999999971,2026-03-31 09:23:00+09:00,1200.0,False
2026-03-31,SELL,Valid,2026-03-31 08:00:00+09:00,4510.87,0.04,4485.87,4520.87,SL,2026-03-31 08:50:00+09:00,4520.87,-10.0,28.23999999999978,2026-03-31 09:23:00+09:00,160.28999999999996,2026-04-01 03:38:00+09:00,1200.0,False
2026-04-01,BUY,Valid,2026-04-01 08:00:00+09:00,4680.88,0.04,4705.88,4670.88,TP,2026-04-01 09:15:00+09:00,4705.88,25.0,112.19999999999982,2026-04-02 02:06:00+09:00,13.819999999999709,2026-04-01 13:18:00+09:00,1200.0,False
2026-04-01,SELL,Valid,2026-04-01 08:00:00+09:00,4680.84,0.04,4655.84,4690.84,SL,2026-04-01 08:39:00+09:00,4690.84,-10.0,13.739999999999782,2026-04-01 13:18:00+09:00,112.27999999999975,2026-04-02 02:06:00+09:00,1200.0,False
2026-04-02,BUY,Valid,2026-04-02 08:00:00+09:00,4776.47,0.04,4801.47,4766.47,SL,2026-04-02 10:03:00+09:00,4766.47,-10.0,23.979999999999563,2026-04-02 08:30:00+09:00,222.6300000000001,2026-04-02 15:11:00+09:00,1200.0,False
2026-04-02,SELL,Valid,2026-04-02 08:00:00+09:00,4776.43,0.04,4751.43,4786.43,SL,2026-04-02 08:06:00+09:00,4786.43,-10.0,222.55000000000018,2026-04-02 15:11:00+09:00,24.05999999999949,2026-04-02 08:30:00+09:00,1200.0,False
2026-04-06,BUY,Valid,2026-04-06 08:00:00+09:00,4645.71,0.04,4670.71,4635.71,SL,2026-04-06 08:03:00+09:00,4635.71,-10.0,60.899999999999636,2026-04-06 18:43:00+09:00,44.94999999999982,2026-04-06 09:27:00+09:00,1200.0,False
2026-04-06,SELL,Valid,2026-04-06 08:00:00+09:00,4645.67,0.04,4620.67,4655.67,TP,2026-04-06 08:23:00+09:00,4620.67,25.0,44.86999999999989,2026-04-06 09:27:00+09:00,60.97999999999956,2026-04-06 18:43:00+09:00,1200.0,False
2026-04-07,BUY,Valid,2026-04-07 08:00:00+09:00,4658.4,0.04,4683.4,4648.4,SL,2026-04-07 10:00:00+09:00,4648.4,-10.0,36.090000000000146,2026-04-07 18:26:00+09:00,51.11999999999989,2026-04-07 23:06:00+09:00,1200.0,False
2026-04-07,SELL,Valid,2026-04-07 08:00:00+09:00,4658.36,0.04,4633.36,4668.36,TP,2026-04-07 10:00:00+09:00,4633.36,25.0,51.039999999999964,2026-04-07 23:06:00+09:00,36.17000000000007,2026-04-07 18:26:00+09:00,1200.0,False
2026-04-08,BUY,Valid,2026-04-08 08:00:00+09:00,4818.21,0.04,4843.21,4808.21,SL,2026-04-08 08:00:00+09:00,4808.21,-10.0,39.5,2026-04-08 09:06:00+09:00,114.63000000000011,2026-04-09 03:56:00+09:00,1200.0,False
2026-04-08,SELL,Valid,2026-04-08 08:00:00+09:00,4818.17,0.04,4793.17,4828.17,SL,2026-04-08 08:23:00+09:00,4828.17,-10.0,114.55000000000018,2026-04-09 03:56:00+09:00,39.57999999999993,2026-04-08 09:06:00+09:00,1200.0,False
2026-04-09,BUY,Valid,2026-04-09 08:00:00+09:00,4717.72,0.04,4742.72,4707.72,SL,2026-04-09 08:09:00+09:00,4707.72,-10.0,83.5,2026-04-10 02:40:00+09:00,19.100000000000364,2026-04-09 09:07:00+09:00,1200.0,False
2026-04-09,SELL,Valid,2026-04-09 08:00:00+09:00,4717.68,0.04,4692.68,4727.68,SL,2026-04-09 10:57:00+09:00,4727.68,-10.0,19.020000000000437,2026-04-09 09:07:00+09:00,83.57999999999993,2026-04-10 02:40:00+09:00,1200.0,False
2026-04-10,BUY,Valid,2026-04-10 08:00:00+09:00,4764.22,0.04,4789.22,4754.22,SL,2026-04-10 09:01:00+09:00,4754.22,-10.0,30.80999999999949,2026-04-10 23:31:00+09:00,33.539999999999964,2026-04-10 17:53:00+09:00,1200.0,False
2026-04-10,SELL,Valid,2026-04-10 08:00:00+09:00,4764.18,0.04,4739.18,4774.18,SL,2026-04-10 10:36:00+09:00,4774.18,-10.0,33.460000000000036,2026-04-10 17:53:00+09:00,30.889999999999418,2026-04-10 23:31:00+09:00,1200.0,False
2026-04-13,BUY,Valid,2026-04-13 08:00:00+09:00,4659.12,0.04,4684.12,4649.12,SL,2026-04-13 08:18:00+09:00,4649.12,-10.0,91.0,2026-04-14 02:28:00+09:00,14.9399999999996,2026-04-13 08:21:00+09:00,1200.0,False
2026-04-13,SELL,Valid,2026-04-13 08:00:00+09:00,4659.08,0.04,4634.08,4669.08,SL,2026-04-13 08:52:00+09:00,4669.08,-10.0,14.859999999999673,2026-04-13 08:21:00+09:00,91.07999999999993,2026-04-14 02:28:00+09:00,1200.0,False
2026-04-14,BUY,Valid,2026-04-14 08:00:00+09:00,4758.03,0.04,4783.03,4748.03,TP,2026-04-14 15:58:00+09:00,4783.03,25.0,85.35000000000036,2026-04-15 03:10:00+09:00,6.380000000000109,2026-04-14 09:00:00+09:00,1200.0,False
2026-04-14,SELL,Valid,2026-04-14 08:00:00+09:00,4757.99,0.04,4732.99,4767.99,SL,2026-04-14 09:31:00+09:00,4767.99,-10.0,6.300000000000182,2026-04-14 09:00:00+09:00,85.43000000000029,2026-04-15 03:10:00+09:00,1200.0,False
2026-04-15,BUY,Valid,2026-04-15 08:00:00+09:00,4835.16,0.04,4860.16,4825.16,TP,2026-04-15 10:16:00+09:00,4860.16,25.0,36.26000000000022,2026-04-15 10:18:00+09:00,48.82999999999993,2026-04-15 18:47:00+09:00,1200.0,False
2026-04-15,SELL,Valid,2026-04-15 08:00:00+09:00,4835.12,0.04,4810.12,4845.12,SL,2026-04-15 10:11:00+09:00,4845.12,-10.0,48.75,2026-04-15 18:47:00+09:00,36.340000000000146,2026-04-15 10:18:00+09:00,1200.0,False
2026-04-16,BUY,Valid,2026-04-16 08:00:00+09:00,4807.650000000001,0.09,4832.650000000001,4797.650000000001,TP,2026-04-16 09:40:00+09:00,4832.650000000001,25.0,30.729999999999563,2026-04-16 14:06:00+09:00,34.50000000000091,2026-04-16 23:40:00+09:00,1200.0,False
2026-04-16,SELL,Valid,2026-04-16 08:00:00+09:00,4807.56,0.09,4782.56,4817.56,SL,2026-04-16 08:30:00+09:00,4817.56,-10.0,34.3700000000008,2026-04-16 23:40:00+09:00,30.859999999999673,2026-04-16 14:06:00+09:00,1200.0,False
2026-04-17,BUY,Valid,2026-04-17 08:00:00+09:00,4795.32,0.04,4820.32,4785.32,SL,2026-04-17 10:09:00+09:00,4785.32,-10.0,94.32000000000062,2026-04-17 22:13:00+09:00,27.729999999999563,2026-04-17 10:30:00+09:00,1200.0,False
2026-04-17,SELL,Valid,2026-04-17 08:00:00+09:00,4795.28,0.04,4770.28,4805.28,TP,2026-04-17 10:12:00+09:00,4770.28,25.0,27.649999999999636,2026-04-17 10:30:00+09:00,94.40000000000055,2026-04-17 22:13:00+09:00,1200.0,False
2026-04-20,BUY,Valid,2026-04-20 08:00:00+09:00,4779.41,0.04,4804.41,4769.41,SL,2026-04-20 08:23:00+09:00,4769.41,-10.0,48.19999999999982,2026-04-20 23:30:00+09:00,42.47999999999956,2026-04-20 08:46:00+09:00,1200.0,False
2026-04-20,SELL,Valid,2026-04-20 08:00:00+09:00,4779.37,0.04,4754.37,4789.37,TP,2026-04-20 08:43:00+09:00,4754.37,25.0,42.399999999999636,2026-04-20 08:46:00+09:00,48.279999999999745,2026-04-20 23:30:00+09:00,1200.0,False
2026-04-21,BUY,Valid,2026-04-21 08:00:00+09:00,4827.66,0.04,4852.66,4817.66,SL,2026-04-21 09:32:00+09:00,4817.66,-10.0,4.039999999999964,2026-04-21 08:00:00+09:00,135.30000000000018,2026-04-22 03:28:00+09:00,1200.0,False
2026-04-21,SELL,Valid,2026-04-21 08:00:00+09:00,4827.62,0.04,4802.62,4837.62,TP,2026-04-21 11:31:00+09:00,4802.62,25.0,135.22000000000025,2026-04-22 03:28:00+09:00,4.119999999999891,2026-04-21 08:00:00+09:00,1200.0,False
2026-04-22,BUY,Valid,2026-04-22 08:00:00+09:00,4719.61,0.04,4744.61,4709.61,TP,2026-04-22 09:02:00+09:00,4744.61,25.0,52.74000000000069,2026-04-22 16:08:00+09:00,1.4899999999997817,2026-04-22 08:00:00+09:00,1200.0,False
2026-04-22,SELL,Valid,2026-04-22 08:00:00+09:00,4719.57,0.04,4694.57,4729.57,SL,2026-04-22 08:13:00+09:00,4729.57,-10.0,1.4099999999998545,2026-04-22 08:00:00+09:00,52.82000000000062,2026-04-22 16:08:00+09:00,1200.0,False
2026-04-23,BUY,Valid,2026-04-23 08:00:00+09:00,4726.04,0.04,4751.04,4716.04,SL,2026-04-23 09:09:00+09:00,4716.04,-10.0,27.579999999999927,2026-04-23 09:52:00+09:00,61.710000000000036,2026-04-24 02:46:00+09:00,1200.0,False
2026-04-23,SELL,Valid,2026-04-23 08:00:00+09:00,4726.0,0.04,4701.0,4736.0,TP,2026-04-23 09:14:00+09:00,4701.0,25.0,61.63000000000011,2026-04-24 02:46:00+09:00,27.659999999999854,2026-04-23 09:52:00+09:00,1200.0,False
2026-04-24,BUY,Valid,2026-04-24 08:00:00+09:00,4693.17,0.04,4718.17,4683.17,SL,2026-04-24 11:26:00+09:00,4683.17,-10.0,47.11999999999989,2026-04-24 23:13:00+09:00,35.43000000000029,2026-04-24 13:31:00+09:00,1200.0,False
2026-04-24,SELL,Valid,2026-04-24 08:00:00+09:00,4693.13,0.04,4668.13,4703.13,SL,2026-04-24 09:27:00+09:00,4703.13,-10.0,35.350000000000364,2026-04-24 13:31:00+09:00,47.19999999999982,2026-04-24 23:13:00+09:00,1200.0,False
2026-04-27,BUY,Valid,2026-04-27 08:00:00+09:00,4684.73,0.04,4709.73,4674.73,SL,2026-04-27 09:07:00+09:00,4674.73,-10.0,45.38000000000011,2026-04-27 13:34:00+09:00,17.50999999999931,2026-04-28 01:00:00+09:00,1200.0,False
2026-04-27,SELL,Valid,2026-04-27 08:00:00+09:00,4684.69,0.04,4659.69,4694.69,SL,2026-04-27 09:58:00+09:00,4694.69,-10.0,17.42999999999938,2026-04-28 01:00:00+09:00,45.460000000000036,2026-04-27 13:34:00+09:00,1200.0,False
2026-04-28,BUY,Valid,2026-04-28 08:00:00+09:00,4687.97,0.04,4712.97,4677.97,SL,2026-04-28 10:56:00+09:00,4677.97,-10.0,13.269999999999527,2026-04-28 09:09:00+09:00,133.14000000000033,2026-04-28 21:01:00+09:00,1200.0,False
2026-04-28,SELL,Valid,2026-04-28 08:00:00+09:00,4687.93,0.04,4662.93,4697.93,SL,2026-04-28 09:05:00+09:00,4697.93,-10.0,133.0600000000004,2026-04-28 21:01:00+09:00,13.349999999999454,2026-04-28 09:09:00+09:00,1200.0,False
2026-04-29,BUY,Valid,2026-04-29 08:00:00+09:00,4594.12,0.04,4619.12,4584.12,SL,2026-04-29 10:04:00+09:00,4584.12,-10.0,16.13000000000011,2026-04-29 09:12:00+09:00,84.09999999999945,2026-04-29 22:45:00+09:00,1200.0,False
2026-04-29,SELL,Valid,2026-04-29 08:00:00+09:00,4594.08,0.04,4569.08,4604.08,SL,2026-04-29 09:01:00+09:00,4604.08,-10.0,84.01999999999953,2026-04-29 22:45:00+09:00,16.210000000000036,2026-04-29 09:12:00+09:00,1200.0,False
2026-04-30,BUY,Valid,2026-04-30 08:00:00+09:00,4552.16,0.04,4577.16,4542.16,TP,2026-04-30 10:28:00+09:00,4577.16,25.0,94.73000000000047,2026-04-30 19:30:00+09:00,11.229999999999563,2026-04-30 13:35:00+09:00,1200.0,False
2026-04-30,SELL,Valid,2026-04-30 08:00:00+09:00,4552.12,0.04,4527.12,4562.12,SL,2026-04-30 09:00:00+09:00,4562.12,-10.0,11.149999999999636,2026-04-30 13:35:00+09:00,94.8100000000004,2026-04-30 19:30:00+09:00,1200.0,False
2026-05-01,BUY,Valid,2026-05-01 08:00:00+09:00,4630.34,0.04,4655.34,4620.34,SL,2026-05-01 09:36:00+09:00,4620.34,-10.0,29.81999999999971,2026-05-01 23:15:00+09:00,70.23999999999978,2026-05-01 18:58:00+09:00,1200.0,False
2026-05-01,SELL,Valid,2026-05-01 08:00:00+09:00,4630.3,0.04,4605.3,4640.3,TP,2026-05-01 14:56:00+09:00,4605.3,25.0,70.15999999999985,2026-05-01 18:58:00+09:00,29.899999999999636,2026-05-01 23:15:00+09:00,1200.0,False
2026-05-04,BUY,Valid,2026-05-04 08:00:00+09:00,4618.84,0.04,4643.84,4608.84,SL,2026-05-04 09:01:00+09:00,4608.84,-10.0,2.0100000000002183,2026-05-04 08:04:00+09:00,117.86000000000058,2026-05-05 01:10:00+09:00,1200.0,False
2026-05-04,SELL,Valid,2026-05-04 08:00:00+09:00,4618.8,0.04,4593.8,4628.8,TP,2026-05-04 10:30:00+09:00,4593.8,25.0,117.78000000000065,2026-05-05 01:10:00+09:00,2.0900000000001455,2026-05-04 08:04:00+09:00,1200.0,False
2026-05-05,BUY,Valid,2026-05-05 08:00:00+09:00,4517.57,0.04,4542.57,4507.57,TP,2026-05-05 11:02:00+09:00,4542.57,25.0,69.21000000000004,2026-05-05 23:29:00+09:00,3.969999999999345,2026-05-05 09:27:00+09:00,1200.0,False
2026-05-05,SELL,Valid,2026-05-05 08:00:00+09:00,4517.53,0.04,4492.53,4527.53,SL,2026-05-05 09:13:00+09:00,4527.53,-10.0,3.889999999999418,2026-05-05 09:27:00+09:00,69.28999999999996,2026-05-05 23:29:00+09:00,1200.0,False
2026-05-06,BUY,Valid,2026-05-06 08:00:00+09:00,4573.41,0.04,4598.41,4563.41,TP,2026-05-06 09:20:00+09:00,4598.41,25.0,149.46000000000004,2026-05-06 19:54:00+09:00,3.869999999999891,2026-05-06 08:03:00+09:00,1200.0,False
2026-05-06,SELL,Valid,2026-05-06 08:00:00+09:00,4573.37,0.04,4548.37,4583.37,SL,2026-05-06 08:11:00+09:00,4583.37,-10.0,3.7899999999999636,2026-05-06 08:03:00+09:00,149.53999999999996,2026-05-06 19:54:00+09:00,1200.0,False
2026-05-07,BUY,Valid,2026-05-07 08:00:00+09:00,4694.92,0.04,4719.92,4684.92,TP,2026-05-07 10:48:00+09:00,4719.92,25.0,69.89000000000033,2026-05-08 00:00:00+09:00,9.710000000000036,2026-05-07 10:01:00+09:00,1200.0,False
2026-05-07,SELL,Valid,2026-05-07 08:00:00+09:00,4694.88,0.04,4669.88,4704.88,SL,2026-05-07 10:10:00+09:00,4704.88,-10.0,9.63000000000011,2026-05-07 10:01:00+09:00,69.97000000000025,2026-05-08 00:00:00+09:00,1200.0,False
2026-05-08,BUY,Valid,2026-05-08 08:00:00+09:00,4685.91,0.04,4710.91,4675.91,TP,2026-05-08 10:01:00+09:00,4710.91,25.0,63.600000000000364,2026-05-08 23:00:00+09:00,1.3599999999996726,2026-05-08 08:00:00+09:00,1200.0,False
2026-05-08,SELL,Valid,2026-05-08 08:00:00+09:00,4685.87,0.04,4660.87,4695.87,SL,2026-05-08 08:20:00+09:00,4695.87,-10.0,1.2799999999997453,2026-05-08 08:00:00+09:00,63.68000000000029,2026-05-08 23:00:00+09:00,1200.0,False
2026-05-11,BUY,Valid,2026-05-11 08:00:00+09:00,4691.87,0.04,4716.87,4681.87,SL,2026-05-11 09:13:00+09:00,4681.87,-10.0,56.75,2026-05-11 22:46:00+09:00,43.72999999999956,2026-05-11 14:56:00+09:00,1200.0,False
2026-05-11,SELL,Valid,2026-05-11 08:00:00+09:00,4691.83,0.04,4666.83,4701.83,SL,2026-05-11 10:22:00+09:00,4701.83,-10.0,43.649999999999636,2026-05-11 14:56:00+09:00,56.82999999999993,2026-05-11 22:46:00+09:00,1200.0,False
2026-05-12,BUY,Valid,2026-05-12 08:00:00+09:00,4750.91,0.04,4775.91,4740.91,SL,2026-05-12 10:26:00+09:00,4740.91,-10.0,22.51000000000022,2026-05-12 09:18:00+09:00,112.59000000000015,2026-05-13 00:25:00+09:00,1200.0,False
2026-05-12,SELL,Valid,2026-05-12 08:00:00+09:00,4750.87,0.04,4725.87,4760.87,SL,2026-05-12 08:48:00+09:00,4760.87,-10.0,112.51000000000022,2026-05-13 00:25:00+09:00,22.590000000000146,2026-05-12 09:18:00+09:00,1200.0,False
2026-05-13,BUY,Valid,2026-05-13 08:00:00+09:00,4717.0,0.04,4742.0,4707.0,SL,2026-05-13 10:17:00+09:00,4707.0,-10.0,10.010000000000218,2026-05-13 09:05:00+09:00,47.55000000000018,2026-05-13 22:49:00+09:00,1200.0,False
2026-05-13,SELL,Valid,2026-05-13 08:00:00+09:00,4716.96,0.04,4691.96,4726.96,SL,2026-05-13 09:05:00+09:00,4726.96,-10.0,47.470000000000255,2026-05-13 22:49:00+09:00,10.090000000000146,2026-05-13 09:05:00+09:00,1200.0,False
2026-05-14,BUY,Valid,2026-05-14 08:00:00+09:00,4700.22,0.16,4725.22,4690.22,SL,2026-05-14 09:03:00+09:00,4690.22,-10.0,18.539999999999964,2026-05-14 16:36:00+09:00,33.57000000000062,2026-05-14 22:42:00+09:00,1200.0,False
2026-05-14,SELL,Valid,2026-05-14 08:00:00+09:00,4700.06,0.16,4675.06,4710.06,TP,2026-05-14 12:48:00+09:00,4675.06,25.0,33.3700000000008,2026-05-14 22:42:00+09:00,18.73999999999978,2026-05-14 16:36:00+09:00,1200.0,False
2026-05-15,BUY,Valid,2026-05-15 08:00:00+09:00,4662.43,0.04,4687.43,4652.43,SL,2026-05-15 08:34:00+09:00,4652.43,-10.0,2.8499999999994543,2026-05-15 08:30:00+09:00,150.67000000000007,2026-05-15 22:45:00+09:00,1200.0,False
2026-05-15,SELL,Valid,2026-05-15 08:00:00+09:00,4662.39,0.04,4637.39,4672.39,TP,2026-05-15 09:25:00+09:00,4637.39,25.0,150.59000000000015,2026-05-15 22:45:00+09:00,2.9299999999993815,2026-05-15 08:30:00+09:00,1200.0,False
2026-05-18,BUY,Valid,2026-05-18 08:00:00+09:00,4546.23,0.04,4571.23,4536.23,SL,2026-05-18 08:30:00+09:00,4536.23,-10.0,38.04000000000087,2026-05-18 22:55:00+09:00,65.92999999999938,2026-05-18 09:45:00+09:00,1200.0,False
